impressions,campaign_id,account_name,campaign_name,ctr,clicks,adset_id,ad_id,cpc,cpm,adset_name,spend,date_start,conversions
342,23844842610240149,Sample,04_Remarketing_Content_ATC/IC_4.10.2020 [RT],1.169591,4,23844842610380149,23844842610360149,7.2425,84.707602,[Content] All ATC / IC - 30 Days,28.97,2020-07-25 0:00:00,0
1081,23844758987700149,Sample,04_Remarketing_BOFU_3.31.2020 [RT],1.665125,18,23845394274510149,23845443237370149,5.35,89.084181,Top10%TOS+Lead+ATC+IC 3 Days - Optimize = Link Clicks - 7.6.20,96.3,2020-07-25 0:00:00,0
2131,23845453046160149,Sample,02_Prospecting_LC_Broad_Narrative [PROS],3.237916,69,23845476403290149,23845476403300149,0.936812,30.333177,NRTV=AWR03_OrganicChange__CONV=purchase,64.64,2020-07-25 0:00:00,0
842,23845453046160149,Sample,02_Prospecting_LC_Broad_Narrative [PROS],2.494062,21,23845474015460149,23845476317930149,1.269048,31.650831,NRTV=AWR01_productExplainer__CONV=purchase,26.65,2020-07-25 0:00:00,0
1664,23845453046160149,Sample,02_Prospecting_LC_Broad_Narrative [PROS],2.34375,39,23845474015460149,23845474022030149,1.17359,27.50601,NRTV=AWR01_productExplainer__CONV=purchase,45.77,2020-07-25 0:00:00,0
1040,23844758987700149,Sample,04_Remarketing_BOFU_3.31.2020 [RT],2.596154,27,23845394274510149,23845443237380149,3.260741,84.653846,Top10%TOS+Lead+ATC+IC 3 Days - Optimize = Link Clicks - 7.6.20,88.04,2020-07-25 0:00:00,0
1164,23844842610240149,Sample,04_Remarketing_Content_ATC/IC_4.10.2020 [RT],1.116838,13,23844842610380149,23844842610250149,8.043846,89.83677,[Content] All ATC / IC - 30 Days,104.57,2020-07-25 0:00:00,2
2575,23845030153230149,Sample,02_Prospecting_CostCaps$500_5.12.2020 [PROS],1.359223,35,23845485933310149,23845485933300149,1.900286,25.829126,AUD=Broad_CONV=purchase_CC$550,66.51,2020-07-25 0:00:00,0
1024,23845453046160149,Sample,02_Prospecting_LC_Broad_Narrative [PROS],1.757813,18,23845476576250149,23845476576230149,1.726667,30.351563,NRTV=AWR04_DylanAshland__CONV=purchase,31.08,2020-07-25 0:00:00,1
2545,23845453046160149,Sample,02_Prospecting_LC_Broad_Narrative [PROS],2.632613,67,23845476403290149,23845476403270149,1.072239,28.227898,NRTV=AWR03_OrganicChange__CONV=purchase,71.84,2020-07-25 0:00:00,0
961,23845453046160149,Sample,02_Prospecting_LC_Broad_Narrative [PROS],1.873049,18,23845474015460149,23845476317940149,1.887778,35.359001,NRTV=AWR01_productExplainer__CONV=purchase,33.98,2020-07-25 0:00:00,0
209,23844842610240149,Sample,04_Remarketing_Content_ATC/IC_4.10.2020 [RT],1.913876,4,23844842610380149,23844842610320149,5.36,102.583732,[Content] All ATC / IC - 30 Days,21.44,2020-07-25 0:00:00,0
653,23845030153230149,Sample,02_Prospecting_CostCaps$500_5.12.2020 [PROS],1.225115,8,23845059400960149,23845443198930149,1.80375,22.098009,AUD=product_CONV=purchase_CC$550,14.43,2020-07-25 0:00:00,0
2024,23845453046160149,Sample,02_Prospecting_LC_Broad_Narrative [PROS],2.816206,57,23845476403290149,23845476403280149,0.965789,27.198617,NRTV=AWR03_OrganicChange__CONV=purchase,55.05,2020-07-25 0:00:00,0.5
491,23845453046160149,Sample,02_Prospecting_LC_Broad_Narrative [PROS],2.240326,11,23845474015460149,23845476317950149,1.407273,31.527495,NRTV=AWR01_productExplainer__CONV=purchase,15.48,2020-07-25 0:00:00,0
1401,23845453046160149,Sample,02_Prospecting_LC_Broad_Narrative [PROS],1.927195,27,23845476576250149,23845476576240149,1.131481,21.805853,NRTV=AWR04_DylanAshland__CONV=purchase,30.55,2020-07-25 0:00:00,0
195,23844842610240149,Sample,04_Remarketing_Content_ATC/IC_4.10.2020 [RT],0.512821,1,23844842610380149,23844842610300149,20.58,105.538462,[Content] All ATC / IC - 30 Days,20.58,2020-07-25 0:00:00,0
2456,23845030153230149,Sample,02_Prospecting_CostCaps$500_5.12.2020 [PROS],1.587948,39,23845059400960149,23845443198940149,1.681282,26.697883,AUD=product_CONV=purchase_CC$550,65.57,2020-07-25 0:00:00,0
1212,23845030153230149,Sample,02_Prospecting_CostCaps$500_5.12.2020 [PROS],0.660066,8,23845485933310149,23845485933340149,4.68625,30.932343,AUD=Broad_CONV=purchase_CC$550,37.49,2020-07-25 0:00:00,0
1887,23845453046160149,Sample,02_Prospecting_LC_Broad_Narrative [PROS],3.868574,73,23845476403290149,23845476403260149,0.63,24.372019,NRTV=AWR03_OrganicChange__CONV=purchase,45.99,2020-07-25 0:00:00,1
937,23845453046160149,Sample,02_Prospecting_LC_Broad_Narrative [PROS],1.814301,17,23845476576250149,23845476576230149,1.765882,32.03842,NRTV=AWR04_DylanAshland__CONV=purchase,30.02,2020-07-24 0:00:00,0
1183,23844842610240149,Sample,04_Remarketing_Content_ATC/IC_4.10.2020 [RT],1.01437,12,23844842610380149,23844842610250149,10.351667,105.004227,[Content] All ATC / IC - 30 Days,124.22,2020-07-24 0:00:00,0
459,23845453046160149,Sample,02_Prospecting_LC_Broad_Narrative [PROS],3.485839,16,23845474015460149,23845476317950149,0.883125,30.784314,NRTV=AWR01_productExplainer__CONV=purchase,14.13,2020-07-24 0:00:00,0
3522,23845030153230149,Sample,02_Prospecting_CostCaps$500_5.12.2020 [PROS],0.48268,17,23845485933310149,23845485933300149,5.769412,27.847814,AUD=Broad_CONV=purchase_CC$550,98.08,2020-07-24 0:00:00,0
3074,23845453046160149,Sample,02_Prospecting_LC_Broad_Narrative [PROS],1.724138,53,23845474015460149,23845474022030149,1.519623,26.20039,NRTV=AWR01_productExplainer__CONV=purchase,80.54,2020-07-24 0:00:00,0
1247,23844758987700149,Sample,04_Remarketing_BOFU_3.31.2020 [RT],1.443464,18,23845394274510149,23845443237370149,6.655556,96.070569,Top10%TOS+Lead+ATC+IC 3 Days - Optimize = Link Clicks - 7.6.20,119.8,2020-07-24 0:00:00,0
2963,23845453046160149,Sample,02_Prospecting_LC_Broad_Narrative [PROS],3.273709,97,23845476403290149,23845476403300149,0.998763,32.696591,NRTV=AWR03_OrganicChange__CONV=purchase,96.88,2020-07-24 0:00:00,0
671,23845453046160149,Sample,02_Prospecting_LC_Broad_Narrative [PROS],3.576751,24,23845474015460149,23845476317930149,1.01625,36.348733,NRTV=AWR01_productExplainer__CONV=purchase,24.39,2020-07-24 0:00:00,0
875,23845453046160149,Sample,02_Prospecting_LC_Broad_Narrative [PROS],4.571429,40,23845476576250149,23845476576240149,0.4815,22.011429,NRTV=AWR04_DylanAshland__CONV=purchase,19.26,2020-07-24 0:00:00,0
681,23845453046160149,Sample,02_Prospecting_LC_Broad_Narrative [PROS],3.524229,24,23845476403290149,23845476403270149,1.096667,38.649046,NRTV=AWR03_OrganicChange__CONV=purchase,26.32,2020-07-24 0:00:00,0
1701,23845453046160149,Sample,02_Prospecting_LC_Broad_Narrative [PROS],2.527925,43,23845476403290149,23845476403280149,1.066279,26.954733,NRTV=AWR03_OrganicChange__CONV=purchase,45.85,2020-07-24 0:00:00,7.3
586,23845453046160149,Sample,02_Prospecting_LC_Broad_Narrative [PROS],2.047782,12,23845474015460149,23845476317940149,2.040833,41.791809,NRTV=AWR01_productExplainer__CONV=purchase,24.49,2020-07-24 0:00:00,0
2500,23845030153230149,Sample,02_Prospecting_CostCaps$500_5.12.2020 [PROS],0.48,12,23845485933310149,23845485933340149,5.538333,26.584,AUD=Broad_CONV=purchase_CC$550,66.46,2020-07-24 0:00:00,0
229,23844842610240149,Sample,04_Remarketing_Content_ATC/IC_4.10.2020 [RT],1.310044,3,23844842610380149,23844842610320149,5.706667,74.759825,[Content] All ATC / IC - 30 Days,17.12,2020-07-24 0:00:00,0
965,23845453046160149,Sample,02_Prospecting_LC_Broad_Narrative [PROS],3.316062,32,23845476576250149,23845476576220149,0.886563,29.398964,NRTV=AWR04_DylanAshland__CONV=purchase,28.37,2020-07-24 0:00:00,0
736,23845030153230149,Sample,02_Prospecting_CostCaps$500_5.12.2020 [PROS],1.494565,11,23845059400960149,23845443198930149,1.400909,20.9375,AUD=product_CONV=purchase_CC$550,15.41,2020-07-24 0:00:00,4
1201,23844758987700149,Sample,04_Remarketing_BOFU_3.31.2020 [RT],1.748543,21,23845394274510149,23845443237380149,5.429524,94.937552,Top10%TOS+Lead+ATC+IC 3 Days - Optimize = Link Clicks - 7.6.20,114.02,2020-07-24 0:00:00,0
1228,23845453046160149,Sample,02_Prospecting_LC_Broad_Narrative [PROS],2.52443,31,23845476403290149,23845476403260149,1.224516,30.912052,NRTV=AWR03_OrganicChange__CONV=purchase,37.96,2020-07-24 0:00:00,5.4
1055,23845030153230149,Sample,02_Prospecting_CostCaps$500_5.12.2020 [PROS],1.232227,13,23845059400960149,23845443198940149,2.309231,28.454976,AUD=product_CONV=purchase_CC$550,30.02,2020-07-24 0:00:00,0
394,23844842610240149,Sample,04_Remarketing_Content_ATC/IC_4.10.2020 [RT],0.761421,3,23844842610380149,23844842610360149,5.603333,42.664975,[Content] All ATC / IC - 30 Days,16.81,2020-07-24 0:00:00,0
109,23844842610240149,Sample,04_Remarketing_Content_ATC/IC_4.10.2020 [RT],0,0,23844842610380149,23844842610300149,,104.220183,[Content] All ATC / IC - 30 Days,11.36,2020-07-24 0:00:00,0
4858,23845030153230149,Sample,02_Prospecting_CostCaps$500_5.12.2020 [PROS],0.967476,47,23845485933310149,23845485933300149,2.877234,27.836558,AUD=Broad_CONV=purchase_CC$550,135.23,2020-07-23 0:00:00,0
3066,23845030153230149,Sample,02_Prospecting_CostCaps$500_5.12.2020 [PROS],0.782779,24,23845485933310149,23845485933340149,3.541667,27.723418,AUD=Broad_CONV=purchase_CC$550,85,2020-07-23 0:00:00,0
3289,23845453046160149,Sample,02_Prospecting_LC_Broad_Narrative [PROS],3.618121,119,23845476403290149,23845476403260149,0.761261,27.543326,NRTV=AWR03_OrganicChange__CONV=purchase,90.59,2020-07-23 0:00:00,1
968,23844758987700149,Sample,04_Remarketing_BOFU_3.31.2020 [RT],2.582645,25,23845394274510149,23845443237370149,2.9028,74.969008,Top10%TOS+Lead+ATC+IC 3 Days - Optimize = Link Clicks - 7.6.20,72.57,2020-07-23 0:00:00,0
301,23844842610240149,Sample,04_Remarketing_Content_ATC/IC_4.10.2020 [RT],0.332226,1,23844842610380149,23844842610320149,35.27,117.17608,[Content] All ATC / IC - 30 Days,35.27,2020-07-23 0:00:00,0
828,23845349878720149,Sample,02_Prospecting_CBO_BidCaps_CH_6.29.20 [PROS],1.207729,10,23845349878760149,23845443141480149,2.589,31.268116,AUD=10% PUR + PUR Value LLA_CONV=purchase_BC$500,25.89,2020-07-23 0:00:00,0
603,23845453046160149,Sample,02_Prospecting_LC_Broad_Narrative [PROS],1.3267,8,23845474015460149,23845476317950149,2.4025,31.873964,NRTV=AWR01_productExplainer__CONV=purchase,19.22,2020-07-23 0:00:00,0
781,23845453046160149,Sample,02_Prospecting_LC_Broad_Narrative [PROS],1.408451,11,23845474015460149,23845476317930149,3.035455,42.752881,NRTV=AWR01_productExplainer__CONV=purchase,33.39,2020-07-23 0:00:00,0
118,23844842610240149,Sample,04_Remarketing_Content_ATC/IC_4.10.2020 [RT],4.237288,5,23844842610380149,23844842610300149,2.478,105,[Content] All ATC / IC - 30 Days,12.39,2020-07-23 0:00:00,0
1736,23845030153230149,Sample,02_Prospecting_CostCaps$500_5.12.2020 [PROS],1.382488,24,23845059400960149,23845443198940149,2.324167,32.131336,AUD=product_CONV=purchase_CC$550,55.78,2020-07-23 0:00:00,0
1176,23845349878720149,Sample,02_Prospecting_CBO_BidCaps_CH_6.29.20 [PROS],0.765306,9,23845349878990149,23845443141460149,2.803333,21.454082,AUD=product+Organic/Natural_CONV=purchase_BC$500,25.23,2020-07-23 0:00:00,0
1315,23845030153230149,Sample,02_Prospecting_CostCaps$500_5.12.2020 [PROS],1.444867,19,23845059400960149,23845443198930149,1.613684,23.315589,AUD=product_CONV=purchase_CC$550,30.66,2020-07-23 0:00:00,0
2997,23845453046160149,Sample,02_Prospecting_LC_Broad_Narrative [PROS],2.869536,86,23845476403290149,23845476403280149,1.010581,28.998999,NRTV=AWR03_OrganicChange__CONV=purchase,86.91,2020-07-23 0:00:00,0.2
1972,23845453046160149,Sample,02_Prospecting_LC_Broad_Narrative [PROS],2.535497,50,23845476576250149,23845476576240149,0.9242,23.433063,NRTV=AWR04_DylanAshland__CONV=purchase,46.21,2020-07-23 0:00:00,0.5
890,23845453046160149,Sample,02_Prospecting_LC_Broad_Narrative [PROS],2.247191,20,23845476576250149,23845476576230149,1.4285,32.101124,NRTV=AWR04_DylanAshland__CONV=purchase,28.57,2020-07-23 0:00:00,3
818,23845453046160149,Sample,02_Prospecting_LC_Broad_Narrative [PROS],3.422983,28,23845474015460149,23845476317940149,1.041071,35.635697,NRTV=AWR01_productExplainer__CONV=purchase,29.15,2020-07-23 0:00:00,0
1032,23844842610240149,Sample,04_Remarketing_Content_ATC/IC_4.10.2020 [RT],1.356589,14,23844842610380149,23844842610250149,7.272143,98.653101,[Content] All ATC / IC - 30 Days,101.81,2020-07-23 0:00:00,0
933,23844758987700149,Sample,04_Remarketing_BOFU_3.31.2020 [RT],2.679528,25,23845394274510149,23845443237380149,2.5648,68.724544,Top10%TOS+Lead+ATC+IC 3 Days - Optimize = Link Clicks - 7.6.20,64.12,2020-07-23 0:00:00,0
2614,23845453046160149,Sample,02_Prospecting_LC_Broad_Narrative [PROS],3.136955,82,23845476403290149,23845476403300149,0.914634,28.69166,NRTV=AWR03_OrganicChange__CONV=purchase,75,2020-07-23 0:00:00,0
2037,23845453046160149,Sample,02_Prospecting_LC_Broad_Narrative [PROS],2.552774,52,23845476576250149,23845476576220149,1.445962,36.912126,NRTV=AWR04_DylanAshland__CONV=purchase,75.19,2020-07-23 0:00:00,0
1256,23845349878720149,Sample,02_Prospecting_CBO_BidCaps_CH_6.29.20 [PROS],1.592357,20,23845349878760149,23845443141470149,2.341,37.27707,AUD=10% PUR + PUR Value LLA_CONV=purchase_BC$500,46.82,2020-07-23 0:00:00,0
1128,23845453046160149,Sample,02_Prospecting_LC_Broad_Narrative [PROS],1.684397,19,23845474015460149,23845474022030149,1.673684,28.191489,NRTV=AWR01_productExplainer__CONV=purchase,31.8,2020-07-23 0:00:00,0
2683,23845349878720149,Sample,02_Prospecting_CBO_BidCaps_CH_6.29.20 [PROS],1.229966,33,23845349878990149,23845443141450149,2.283636,28.087961,AUD=product+Organic/Natural_CONV=purchase_BC$500,75.36,2020-07-23 0:00:00,1
662,23844842610240149,Sample,04_Remarketing_Content_ATC/IC_4.10.2020 [RT],0.453172,3,23844842610380149,23844842610360149,13.816667,62.613293,[Content] All ATC / IC - 30 Days,41.45,2020-07-23 0:00:00,0
2646,23845453046160149,Sample,02_Prospecting_LC_Broad_Narrative [PROS],3.099017,82,23845476403290149,23845476403270149,1.073293,33.261527,NRTV=AWR03_OrganicChange__CONV=purchase,88.01,2020-07-23 0:00:00,0.5
939,23845453046160149,Sample,02_Prospecting_LC_Broad_Narrative [PROS],2.555911,24,23845474015460149,23845476317950149,1.072917,27.42279,NRTV=AWR01_productExplainer__CONV=purchase,25.75,2020-07-22 0:00:00,2
4894,23845453046160149,Sample,02_Prospecting_LC_Broad_Narrative [PROS],3.248876,159,23845476403290149,23845476403260149,0.913145,29.666939,NRTV=AWR03_OrganicChange__CONV=purchase,145.19,2020-07-22 0:00:00,0
2444,23845030153230149,Sample,02_Prospecting_CostCaps$500_5.12.2020 [PROS],0.695581,17,23845485933310149,23845485933340149,3.460588,24.071195,AUD=Broad_CONV=purchase_CC$550,58.83,2020-07-22 0:00:00,0
802,23845453046160149,Sample,02_Prospecting_LC_Broad_Narrative [PROS],1.620948,13,23845474015460149,23845476317940149,2.056154,33.329177,NRTV=AWR01_productExplainer__CONV=purchase,26.73,2020-07-22 0:00:00,0
2526,23845453046160149,Sample,02_Prospecting_LC_Broad_Narrative [PROS],2.77118,70,23845476403290149,23845476403270149,1.070857,29.675376,NRTV=AWR03_OrganicChange__CONV=purchase,74.96,2020-07-22 0:00:00,0.6
201,23844842610240149,Sample,04_Remarketing_Content_ATC/IC_4.10.2020 [RT],2.487562,5,23844842610380149,23844842610300149,2.914,72.487562,[Content] All ATC / IC - 30 Days,14.57,2020-07-22 0:00:00,0
2354,23845453046160149,Sample,02_Prospecting_LC_Broad_Narrative [PROS],2.633815,62,23845476576250149,23845476576240149,0.927903,24.439252,NRTV=AWR04_DylanAshland__CONV=purchase,57.53,2020-07-22 0:00:00,0
4637,23845349878720149,Sample,02_Prospecting_CBO_BidCaps_CH_6.29.20 [PROS],0.754798,35,23845349878990149,23845443141450149,3.624857,27.360362,AUD=product+Organic/Natural_CONV=purchase_BC$500,126.87,2020-07-22 0:00:00,0
712,23844758987700149,Sample,04_Remarketing_BOFU_3.31.2020 [RT],1.825843,13,23845394274510149,23845443237380149,4.343846,79.311798,Top10%TOS+Lead+ATC+IC 3 Days - Optimize = Link Clicks - 7.6.20,56.47,2020-07-22 0:00:00,0
841,23845030153230149,Sample,02_Prospecting_CostCaps$500_5.12.2020 [PROS],1.070155,9,23845059400960149,23845443198930149,3.142222,33.626635,AUD=product_CONV=purchase_CC$550,28.28,2020-07-22 0:00:00,0
1435,23845030153230149,Sample,02_Prospecting_CostCaps$500_5.12.2020 [PROS],0.97561,14,23845059400960149,23845443198940149,3.343571,32.620209,AUD=product_CONV=purchase_CC$550,46.81,2020-07-22 0:00:00,0
2357,23845349878720149,Sample,02_Prospecting_CBO_BidCaps_CH_6.29.20 [PROS],0.551549,13,23845349878990149,23845443141460149,3.992308,22.019516,AUD=product+Organic/Natural_CONV=purchase_BC$500,51.9,2020-07-22 0:00:00,0
502,23845453046160149,Sample,02_Prospecting_LC_Broad_Narrative [PROS],2.988048,15,23845474015460149,23845474022030149,1.283333,38.346614,NRTV=AWR01_productExplainer__CONV=purchase,19.25,2020-07-22 0:00:00,0
5709,23845030153230149,Sample,02_Prospecting_CostCaps$500_5.12.2020 [PROS],0.963391,55,23845485933310149,23845485933300149,2.774,26.72447,AUD=Broad_CONV=purchase_CC$550,152.57,2020-07-22 0:00:00,0
596,23845453046160149,Sample,02_Prospecting_LC_Broad_Narrative [PROS],4.530201,27,23845476576250149,23845476576230149,0.808889,36.644295,NRTV=AWR04_DylanAshland__CONV=purchase,21.84,2020-07-22 0:00:00,0
1416,23844842610240149,Sample,04_Remarketing_Content_ATC/IC_4.10.2020 [RT],0.918079,13,23844842610380149,23844842610250149,11.96,109.80226,[Content] All ATC / IC - 30 Days,155.48,2020-07-22 0:00:00,0
150,23844842610240149,Sample,04_Remarketing_Content_ATC/IC_4.10.2020 [RT],1.333333,2,23844842610380149,23844842610320149,7.13,95.066667,[Content] All ATC / IC - 30 Days,14.26,2020-07-22 0:00:00,0
3064,23845349878720149,Sample,02_Prospecting_CBO_BidCaps_CH_6.29.20 [PROS],1.631854,50,23845349878760149,23845443141470149,2.0444,33.361619,AUD=10% PUR + PUR Value LLA_CONV=purchase_BC$500,102.22,2020-07-22 0:00:00,0
348,23844842610240149,Sample,04_Remarketing_Content_ATC/IC_4.10.2020 [RT],1.149425,4,23844842610380149,23844842610360149,6.615,76.034483,[Content] All ATC / IC - 30 Days,26.46,2020-07-22 0:00:00,2
1770,23845349878720149,Sample,02_Prospecting_CBO_BidCaps_CH_6.29.20 [PROS],0.564972,10,23845349878760149,23845443141480149,5.962,33.683616,AUD=10% PUR + PUR Value LLA_CONV=purchase_BC$500,59.62,2020-07-22 0:00:00,0
507,23845453046160149,Sample,02_Prospecting_LC_Broad_Narrative [PROS],3.550296,18,23845474015460149,23845476317930149,1.038333,36.863905,NRTV=AWR01_productExplainer__CONV=purchase,18.69,2020-07-22 0:00:00,7
1109,23845453046160149,Sample,02_Prospecting_LC_Broad_Narrative [PROS],2.344454,26,23845476403290149,23845476403280149,1.235769,28.972047,NRTV=AWR03_OrganicChange__CONV=purchase,32.13,2020-07-22 0:00:00,0
696,23844758987700149,Sample,04_Remarketing_BOFU_3.31.2020 [RT],2.873563,20,23845394274510149,23845443237370149,2.9585,85.014368,Top10%TOS+Lead+ATC+IC 3 Days - Optimize = Link Clicks - 7.6.20,59.17,2020-07-22 0:00:00,0
1805,23845453046160149,Sample,02_Prospecting_LC_Broad_Narrative [PROS],4.044321,73,23845476576250149,23845476576220149,0.892466,36.094183,NRTV=AWR04_DylanAshland__CONV=purchase,65.15,2020-07-22 0:00:00,0
1782,23845453046160149,Sample,02_Prospecting_LC_Broad_Narrative [PROS],3.367003,60,23845476403290149,23845476403300149,0.989333,33.310887,NRTV=AWR03_OrganicChange__CONV=purchase,59.36,2020-07-22 0:00:00,0
293,23844842610240149,Sample,04_Remarketing_Content_ATC/IC_4.10.2020 [RT],0.682594,2,23844842610380149,23844842610360149,9.795,66.860068,[Content] All ATC / IC - 30 Days,19.59,2020-07-21 0:00:00,0
1,23844842610240149,Sample,04_Remarketing_Content_ATC/IC_4.10.2020 [RT],0,0,23844842610380149,23844842610260149,,250,[Content] All ATC / IC - 30 Days,0.25,2020-07-21 0:00:00,0
2240,23845453046160149,Sample,02_Prospecting_LC_Broad_Narrative [PROS],3.258929,73,23845476403290149,23845476403300149,1.000822,32.616071,NRTV=AWR03_OrganicChange__CONV=purchase,73.06,2020-07-21 0:00:00,4.7
1972,23845453046160149,Sample,02_Prospecting_LC_Broad_Narrative [PROS],2.586207,51,23845476576250149,23845476576220149,1.303333,33.706897,NRTV=AWR04_DylanAshland__CONV=purchase,66.47,2020-07-21 0:00:00,0
1013,23845030153230149,Sample,02_Prospecting_CostCaps$500_5.12.2020 [PROS],0.691017,7,23845059400960149,23845443198930149,4.887143,33.770977,AUD=product_CONV=purchase_CC$550,34.21,2020-07-21 0:00:00,0
2283,23845349878720149,Sample,02_Prospecting_CBO_BidCaps_CH_6.29.20 [PROS],0.788436,18,23845349878990149,23845443141460149,3.073333,24.231275,AUD=product+Organic/Natural_CONV=purchase_BC$500,55.32,2020-07-21 0:00:00,0
2073,23845349878720149,Sample,02_Prospecting_CBO_BidCaps_CH_6.29.20 [PROS],0.723589,15,23845349878760149,23845443141480149,4.36,31.54848,AUD=10% PUR + PUR Value LLA_CONV=purchase_BC$500,65.4,2020-07-21 0:00:00,0
